Customer ID,R_2010,F_2010,M_2010,R_2011,F_2011,M_2011
14202,37.0,3.0,847.76,,0.0,0.0
14204,78.0,3.0,874.22,1.0,1.0,150.61
14205,50.0,7.0,1947.5,16.0,2.0,466.7
14206,44.0,2.0,856.85,238.0,1.0,328.15999999999997
14209,41.0,9.0,2919.84,10.0,6.0,2073.43
14210,27.0,11.0,3955.6800000000003,105.0,5.0,1600.89
14211,67.0,9.0,2161.19,52.0,9.0,2241.1
14214,,0.0,0.0,30.0,5.0,1004.38
14215,24.0,4.0,1626.61,11.0,5.0,1623.72
14216,70.0,1.0,310.74,2.0,4.0,1839.3
14217,22.0,7.0,1411.91,1.0,16.0,1886.68
14219,65.0,2.0,543.89,3.0,1.0,89.94
14220,14.0,3.0,1195.58,246.0,1.0,319.42
14221,105.0,8.0,3084.69,41.0,9.0,3432.8
14223,,0.0,0.0,91.0,3.0,991.13
14224,46.0,5.0,831.98,109.0,4.0,1009.73
14225,90.0,4.0,2031.07,,0.0,0.0
14226,97.0,1.0,770.34,28.0,5.0,2214.79
14227,70.0,5.0,3015.2000000000003,25.0,10.0,3350.96
14228,93.0,3.0,745.5,,0.0,0.0
14229,59.0,4.0,1046.84,51.0,3.0,1547.2
14230,91.0,3.0,979.8000000000001,,0.0,0.0
14231,106.0,1.0,309.91,183.0,3.0,925.71
14232,,0.0,0.0,42.0,5.0,2048.07
14233,121.0,3.0,1441.55,48.0,4.0,1462.72
14234,,0.0,0.0,21.0,4.0,754.12
14235,154.0,4.0,1573.1299999999999,74.0,5.0,3144.86
14236,28.0,4.0,1253.78,80.0,1.0,301.56
14238,318.0,2.0,287.38,325.0,1.0,146.85
14239,87.0,10.0,1882.3200000000002,42.0,11.0,2380.85
14240,79.0,1.0,357.15,29.0,2.0,890.34
14243,13.0,9.0,5100.9800000000005,8.0,8.0,2116.77
14246,,0.0,0.0,110.0,3.0,1474.06
14247,60.0,4.0,616.79,277.0,1.0,136.76999999999998
14248,115.0,2.0,730.37,317.0,1.0,302.58
14249,66.0,12.0,5400.46,,0.0,0.0
14250,,0.0,0.0,6.0,3.0,1904.05
14251,,0.0,0.0,1.0,5.0,2879.7000000000003
14256,20.0,4.0,2015.5900000000001,259.0,1.0,445.2
14257,36.0,4.0,2854.73,63.0,5.0,3099.7200000000003
14258,51.0,16.0,19381.36,8.0,9.0,12669.98
14260,127.0,3.0,824.28,,0.0,0.0
14262,,0.0,0.0,7.0,8.0,2618.23
14264,35.0,4.0,1183.39,154.0,2.0,333.97
14265,120.0,2.0,843.17,108.0,2.0,530.18
14267,,0.0,0.0,162.0,3.0,1516.24
14272,218.0,2.0,482.85,73.0,2.0,437.96
14273,,0.0,0.0,50.0,4.0,559.97
14275,51.0,6.0,1189.3799999999999,,0.0,0.0
14276,63.0,4.0,982.94,98.0,3.0,1119.74
14277,67.0,5.0,12637.16,14.0,3.0,4152.0
14282,23.0,11.0,4120.32,2.0,14.0,3130.44
14283,119.0,4.0,628.4399999999999,,0.0,0.0
14284,309.0,1.0,704.4,30.0,2.0,595.25
14285,169.0,4.0,1374.41,20.0,4.0,1910.01
14286,60.0,4.0,3851.0099999999998,23.0,3.0,4628.75
14287,,0.0,0.0,7.0,3.0,176.63
14289,,0.0,0.0,8.0,6.0,911.26
14290,17.0,4.0,2979.4700000000003,10.0,4.0,1537.0900000000001
14291,36.0,12.0,4020.85,1.0,11.0,3883.25
14292,66.0,7.0,4354.32,7.0,9.0,4871.93
14293,24.0,6.0,2221.37,2.0,3.0,681.64
14295,94.0,3.0,2186.71,39.0,1.0,166.20000000000002
14297,,0.0,0.0,17.0,4.0,1305.33
14298,10.0,43.0,44356.65,7.0,39.0,46837.84
14299,21.0,19.0,10533.87,7.0,8.0,3536.38
14301,72.0,3.0,1352.04,116.0,1.0,640.14
14302,86.0,3.0,742.9000000000001,,0.0,0.0
14304,35.0,2.0,1341.56,222.0,1.0,383.45
14305,,0.0,0.0,70.0,3.0,1858.96
14306,34.0,4.0,1058.0800000000002,50.0,2.0,2093.32
14307,29.0,5.0,2075.31,88.0,5.0,2212.61
14309,14.0,3.0,1576.03,7.0,8.0,2204.78
14312,34.0,5.0,1478.7,46.0,6.0,1611.59
14315,220.0,2.0,716.69,44.0,6.0,2481.13
14316,78.0,5.0,1370.34,,0.0,0.0
14320,202.0,3.0,868.96,206.0,2.0,477.79
14321,87.0,2.0,687.3100000000001,10.0,5.0,1530.75
14322,85.0,4.0,474.1,,0.0,0.0
14326,119.0,2.0,757.13,241.0,1.0,183.85
14327,38.0,5.0,1583.28,162.0,1.0,311.65
14329,31.0,8.0,4912.38,16.0,7.0,4975.24
14332,37.0,2.0,1077.2,22.0,3.0,840.21
14334,14.0,5.0,2086.42,16.0,7.0,2232.06
14336,,0.0,0.0,16.0,4.0,1614.91
14338,192.0,1.0,339.88,160.0,2.0,588.22
14341,76.0,10.0,2285.04,44.0,8.0,2166.98
14342,88.0,2.0,249.88,20.0,4.0,668.5600000000001
14343,77.0,4.0,1079.66,,0.0,0.0
14344,14.0,15.0,2458.77,126.0,5.0,534.28
14346,81.0,3.0,1294.17,120.0,2.0,1021.58
14350,36.0,2.0,689.1,273.0,1.0,282.93
14352,,0.0,0.0,156.0,4.0,1078.96
14353,66.0,2.0,285.9,214.0,1.0,90.6
14355,21.0,3.0,840.0500000000001,,0.0,0.0
14359,,0.0,0.0,18.0,3.0,912.18
14360,,0.0,0.0,31.0,4.0,2118.03
14364,,0.0,0.0,108.0,8.0,3717.35
14367,,0.0,0.0,7.0,16.0,9227.82
14370,106.0,6.0,1175.78,,0.0,0.0
14375,106.0,2.0,871.26,184.0,1.0,235.56
14379,49.0,2.0,917.06,43.0,2.0,348.1
14383,,0.0,0.0,37.0,3.0,1247.69
14385,,0.0,0.0,8.0,3.0,202.11
14387,,0.0,0.0,32.0,3.0,1727.6
14388,28.0,9.0,3488.16,9.0,7.0,2900.04
14389,80.0,3.0,854.55,64.0,2.0,1043.46
14390,28.0,5.0,1731.16,9.0,8.0,4418.87
14395,28.0,12.0,4630.7,1.0,8.0,3171.23
14396,27.0,6.0,1591.74,64.0,1.0,377.64
14397,,0.0,0.0,2.0,19.0,2612.96
14399,50.0,8.0,2108.21,,0.0,0.0
14400,64.0,2.0,1157.77,148.0,1.0,574.7
14401,15.0,10.0,2991.8,3.0,12.0,3804.1
14403,245.0,2.0,404.7,129.0,4.0,1475.81
14404,25.0,8.0,1404.04,33.0,5.0,1320.09
14407,,0.0,0.0,106.0,5.0,2142.73
14408,127.0,4.0,1503.2400000000002,10.0,7.0,2599.03
14409,24.0,5.0,1696.64,70.0,4.0,1730.65
14410,32.0,2.0,1531.63,91.0,9.0,1099.27
14412,80.0,1.0,656.16,42.0,2.0,770.03
14413,18.0,3.0,421.72,,0.0,0.0
14414,14.0,2.0,1119.55,91.0,6.0,1279.78
14415,16.0,11.0,6977.2,0.0,12.0,5002.89
14418,,0.0,0.0,3.0,3.0,1937.25
14419,20.0,2.0,326.95,10.0,5.0,927.69
14420,52.0,3.0,1251.65,98.0,1.0,387.52
14421,168.0,4.0,1656.26,56.0,2.0,813.11
14422,30.0,13.0,6007.88,0.0,6.0,4263.64
14423,93.0,2.0,651.41,217.0,1.0,265.2
14425,90.0,3.0,661.39,,0.0,0.0
14426,59.0,7.0,7246.27,23.0,10.0,4481.67
14427,150.0,2.0,900.1800000000001,49.0,2.0,363.34000000000003
14428,,0.0,0.0,6.0,5.0,1224.06
14430,167.0,3.0,1220.9,,0.0,0.0
14431,35.0,3.0,2143.84,302.0,1.0,470.36
14432,,0.0,0.0,9.0,6.0,2248.5
14434,,0.0,0.0,21.0,6.0,1372.8
14437,21.0,5.0,873.34,,0.0,0.0
14439,99.0,4.0,6781.8,319.0,1.0,2661.24
14440,21.0,9.0,4281.05,7.0,4.0,1700.98
14441,30.0,7.0,2898.8,0.0,4.0,1712.89
14442,70.0,5.0,3777.2,204.0,2.0,1589.82
14443,24.0,2.0,966.27,53.0,3.0,1116.7
14446,42.0,1.0,189.93,0.0,4.0,1005.55
14447,56.0,1.0,548.5,18.0,5.0,1163.23
14449,28.0,5.0,1555.4,18.0,3.0,675.56
14450,35.0,4.0,645.19,180.0,3.0,483.25
14451,45.0,10.0,2614.78,59.0,2.0,643.9
14452,51.0,2.0,399.9,10.0,2.0,259.05
14454,32.0,5.0,977.3,,0.0,0.0
14455,88.0,4.0,617.72,,0.0,0.0
14456,,0.0,0.0,4.0,9.0,3014.32
14460,52.0,6.0,659.16,109.0,3.0,434.34
14461,38.0,10.0,4573.85,147.0,3.0,2102.67
14462,88.0,1.0,262.24,65.0,11.0,1975.57
14463,155.0,1.0,256.95,97.0,3.0,529.62
14465,84.0,8.0,2887.4100000000003,246.0,3.0,1038.44
14466,28.0,7.0,2374.5,28.0,6.0,1892.65
14467,45.0,8.0,1606.98,17.0,4.0,596.26
14469,72.0,4.0,2093.46,,0.0,0.0
14470,86.0,1.0,250.85,11.0,2.0,461.19
14472,11.0,2.0,512.43,103.0,7.0,1606.29
14475,64.0,1.0,225.3,71.0,3.0,925.85
14477,92.0,3.0,660.0,19.0,4.0,1309.6
14478,38.0,4.0,1276.66,,0.0,0.0
14479,21.0,3.0,982.86,253.0,1.0,141.85
14480,58.0,3.0,1020.47,10.0,1.0,279.05
14481,63.0,3.0,1648.18,164.0,2.0,636.51
14482,35.0,6.0,2283.91,17.0,6.0,2022.81
14484,57.0,3.0,749.0600000000001,49.0,1.0,321.92
14487,24.0,2.0,225.89000000000001,26.0,5.0,1040.3799999999999
14489,93.0,3.0,1111.55,206.0,1.0,463.38
14492,86.0,7.0,1921.91,,0.0,0.0
14493,46.0,5.0,2704.62,6.0,5.0,2383.2400000000002
14494,57.0,2.0,261.9,25.0,1.0,139.56
14495,315.0,1.0,51.0,50.0,2.0,123.8
14496,29.0,6.0,2129.42,311.0,1.0,234.47
14498,17.0,6.0,2109.73,42.0,4.0,1791.1
14499,30.0,4.0,1293.3500000000001,25.0,3.0,808.44
14500,,0.0,0.0,87.0,3.0,356.85
14502,,0.0,0.0,19.0,11.0,2426.79
14503,,0.0,0.0,2.0,6.0,3543.26
14504,,0.0,0.0,46.0,4.0,673.26
14505,18.0,12.0,7052.25,16.0,7.0,4820.83
14506,25.0,3.0,1256.6000000000001,16.0,4.0,1703.65
14507,34.0,5.0,1848.8600000000001,23.0,6.0,1367.88
14508,32.0,3.0,554.87,21.0,2.0,268.05
14510,31.0,3.0,979.85,,0.0,0.0
14511,,0.0,0.0,10.0,5.0,1314.81
14512,39.0,5.0,940.69,187.0,2.0,275.28
14513,92.0,3.0,332.42,100.0,3.0,455.59000000000003
14514,92.0,6.0,3389.84,60.0,3.0,990.2
14515,43.0,6.0,1647.17,17.0,6.0,2076.89
14522,251.0,4.0,773.8800000000001,23.0,4.0,974.54
14524,16.0,5.0,1341.48,31.0,8.0,1568.38
14525,17.0,9.0,4264.99,19.0,8.0,3753.6
14527,10.0,70.0,19610.46,2.0,51.0,7580.64
14529,,0.0,0.0,59.0,3.0,578.61
14530,52.0,10.0,3226.76,25.0,6.0,2862.11
14532,8.0,8.0,3135.53,235.0,3.0,710.25
14533,8.0,5.0,1950.15,24.0,6.0,1516.22
14534,53.0,8.0,1787.41,2.0,18.0,4395.65
14535,51.0,6.0,3107.05,59.0,3.0,2854.84
14538,186.0,3.0,982.59,64.0,2.0,388.25
14540,35.0,8.0,2756.98,9.0,3.0,952.66
14541,72.0,6.0,1038.03,58.0,8.0,1453.35
14543,20.0,24.0,11242.54,28.0,15.0,3305.68
14544,17.0,2.0,2036.0,23.0,1.0,902.53
14546,32.0,6.0,2610.91,4.0,5.0,2573.93
14547,,0.0,0.0,3.0,8.0,3974.75
14548,140.0,7.0,1888.49,150.0,2.0,652.8
14549,76.0,3.0,624.36,310.0,1.0,289.24
14550,44.0,2.0,587.69,10.0,2.0,757.37
14551,67.0,5.0,691.86,17.0,2.0,186.23
14552,36.0,2.0,343.71,151.0,1.0,164.22
14553,67.0,4.0,959.33,18.0,5.0,859.27
14554,,0.0,0.0,9.0,4.0,2279.4900000000002
14555,37.0,4.0,1991.49,56.0,2.0,312.54
14556,252.0,3.0,815.69,,0.0,0.0
14558,310.0,3.0,655.5,,0.0,0.0
14560,13.0,23.0,4284.43,6.0,21.0,1829.6
14561,,0.0,0.0,75.0,3.0,1080.76
14562,46.0,8.0,1631.38,3.0,18.0,5006.77
14565,17.0,2.0,1927.51,95.0,3.0,1781.71
14566,73.0,3.0,2660.0,110.0,1.0,1432.0
14569,108.0,3.0,369.94,0.0,1.0,227.39
14570,99.0,1.0,295.19,280.0,2.0,217.21
14572,73.0,4.0,2716.44,2.0,7.0,2804.54
14573,28.0,5.0,925.3,179.0,8.0,1237.82
14577,18.0,4.0,851.34,12.0,3.0,512.8100000000001
14583,39.0,3.0,673.33,5.0,5.0,986.96
14584,77.0,4.0,705.1,168.0,4.0,1033.06
14585,38.0,4.0,986.22,49.0,1.0,157.05
14587,,0.0,0.0,18.0,9.0,1580.29
14590,80.0,20.0,2993.37,,0.0,0.0
14591,,0.0,0.0,14.0,4.0,1320.21
14592,,0.0,0.0,34.0,3.0,557.94
14593,53.0,9.0,3040.88,21.0,3.0,617.15
14595,109.0,2.0,423.85,19.0,6.0,1740.6
14597,35.0,4.0,1318.3899999999999,10.0,2.0,866.24
14605,30.0,4.0,920.71,,0.0,0.0
14606,8.0,102.0,18956.36,0.0,82.0,10692.39
14607,123.0,8.0,7553.63,15.0,12.0,15021.5
14608,18.0,7.0,1761.79,3.0,3.0,1581.15
14609,46.0,6.0,884.64,71.0,4.0,601.56
14615,50.0,5.0,951.76,,0.0,0.0
14616,41.0,2.0,121.7,242.0,3.0,406.08000000000004
14618,32.0,4.0,788.88,8.0,3.0,553.44
14621,14.0,5.0,1517.91,0.0,4.0,1482.66
14623,36.0,5.0,1130.28,31.0,5.0,882.02
14624,71.0,4.0,588.22,56.0,2.0,225.85
14625,17.0,10.0,4183.78,195.0,1.0,314.1
14626,51.0,7.0,2619.65,23.0,4.0,2791.27
14628,98.0,3.0,1326.04,90.0,2.0,671.96
14631,42.0,3.0,1018.71,50.0,3.0,1006.98
14634,93.0,4.0,2124.46,,0.0,0.0
14639,17.0,4.0,2671.01,51.0,5.0,2307.95
14640,65.0,4.0,1541.98,23.0,6.0,2107.38
14643,14.0,4.0,1344.02,169.0,1.0,335.87
14644,70.0,5.0,1416.96,67.0,2.0,830.76
14645,290.0,1.0,279.8,156.0,2.0,597.09
14646,9.0,75.0,256190.38,1.0,71.0,270561.14
14648,72.0,15.0,4463.39,,0.0,0.0
14649,38.0,5.0,2248.6,4.0,4.0,1402.59
14651,50.0,7.0,1371.77,66.0,2.0,653.75
14653,169.0,4.0,1488.1,0.0,7.0,1916.7
14655,44.0,3.0,1946.28,7.0,4.0,1932.23
14656,71.0,3.0,498.95,168.0,2.0,291.05
14657,85.0,2.0,601.97,17.0,4.0,848.22
14659,,0.0,0.0,8.0,9.0,2529.93
14662,83.0,3.0,635.06,28.0,4.0,741.37
14665,83.0,2.0,913.95,60.0,5.0,1835.7
14667,16.0,34.0,13160.84,10.0,20.0,7198.75
14669,289.0,4.0,1957.54,241.0,3.0,1259.24
14670,388.0,1.0,190.47,279.0,2.0,392.86
14672,171.0,2.0,347.59,234.0,2.0,765.55
14673,23.0,3.0,1674.41,2.0,4.0,1362.91
14676,50.0,6.0,5808.55,30.0,6.0,2548.2400000000002
14679,37.0,3.0,1289.44,,0.0,0.0
14680,16.0,44.0,29809.79,24.0,14.0,25878.71
14681,43.0,3.0,376.20000000000005,70.0,3.0,498.95
14682,84.0,4.0,1462.81,187.0,2.0,52.0
14684,18.0,2.0,396.88,25.0,4.0,1033.15
14685,232.0,8.0,4536.64,,0.0,0.0
14686,70.0,5.0,852.53,,0.0,0.0
14687,56.0,2.0,773.6800000000001,106.0,1.0,628.38
14688,29.0,8.0,2056.3,7.0,20.0,5134.12
14690,48.0,2.0,422.63,43.0,2.0,355.05
14691,,0.0,0.0,30.0,5.0,2114.33
14692,36.0,8.0,1123.59,136.0,4.0,591.55
14693,81.0,6.0,992.46,264.0,1.0,172.9
14695,175.0,3.0,1534.22,,0.0,0.0
14696,29.0,2.0,688.95,3.0,6.0,1784.33
14698,,0.0,0.0,1.0,5.0,1217.27
14699,91.0,3.0,593.47,213.0,1.0,109.13000000000001
14700,71.0,2.0,880.96,31.0,3.0,2195.1
14701,98.0,6.0,1961.02,10.0,9.0,2526.09
14702,21.0,13.0,3415.64,0.0,16.0,2941.34
14704,80.0,2.0,258.96,19.0,7.0,1461.6200000000001
14708,24.0,3.0,1085.91,2.0,2.0,707.31
14709,14.0,13.0,4279.39,14.0,12.0,4606.9400000000005
14710,35.0,9.0,1300.31,13.0,4.0,599.48
14711,,0.0,0.0,9.0,11.0,2839.62
14712,74.0,1.0,411.0,28.0,3.0,917.07
14713,14.0,12.0,2879.0099999999998,8.0,9.0,2236.35
14714,63.0,3.0,746.05,23.0,1.0,160.19
14715,98.0,4.0,942.17,24.0,4.0,867.38
14716,100.0,1.0,235.77,42.0,2.0,307.51
14719,,0.0,0.0,1.0,5.0,1581.84
14720,,0.0,0.0,5.0,3.0,663.81
14722,133.0,2.0,309.1,146.0,1.0,180.42000000000002
14723,14.0,8.0,1134.65,9.0,3.0,666.71
14725,50.0,3.0,591.28,24.0,1.0,655.58
14727,202.0,2.0,192.45,273.0,1.0,268.58
14729,29.0,3.0,586.24,,0.0,0.0
14730,,0.0,0.0,0.0,8.0,1897.57
14731,,0.0,0.0,46.0,3.0,380.02
14732,48.0,11.0,2814.58,7.0,8.0,2702.4900000000002
14733,10.0,6.0,9106.46,15.0,9.0,5228.6900000000005
14734,81.0,4.0,1056.42,,0.0,0.0
14735,14.0,25.0,6426.67,3.0,30.0,5798.49
14737,9.0,2.0,2823.62,3.0,2.0,730.55
14738,217.0,2.0,507.45,42.0,7.0,1314.45
14739,23.0,19.0,8385.22,3.0,6.0,3188.4
14740,65.0,8.0,2712.85,196.0,3.0,1448.21
14741,17.0,3.0,808.05,11.0,4.0,905.04
14744,22.0,8.0,2785.1,15.0,6.0,874.98
14745,157.0,7.0,1331.15,112.0,5.0,1220.26
14746,62.0,4.0,593.5,,0.0,0.0
14748,24.0,7.0,1736.57,28.0,3.0,945.33
14754,81.0,4.0,909.88,44.0,2.0,638.05
14755,37.0,14.0,4962.27,9.0,11.0,5010.28
14756,38.0,2.0,1864.8,14.0,1.0,738.96
14758,52.0,3.0,1380.9099999999999,144.0,4.0,1484.06
14759,,0.0,0.0,4.0,3.0,1625.97
14761,100.0,1.0,192.02,58.0,2.0,255.9
14765,,0.0,0.0,28.0,3.0,254.11
14766,22.0,6.0,4082.76,7.0,5.0,2292.97
14769,13.0,10.0,5444.14,2.0,7.0,10068.32
14770,123.0,6.0,2761.2200000000003,231.0,2.0,876.42
14775,28.0,1.0,406.56,57.0,2.0,605.3399999999999
14776,43.0,4.0,1170.0,50.0,11.0,2538.3
14779,,0.0,0.0,280.0,3.0,386.15
14784,45.0,1.0,159.94,25.0,2.0,289.99
14788,252.0,1.0,476.88,6.0,2.0,679.4399999999999
14790,30.0,6.0,1781.56,16.0,4.0,745.06
14794,58.0,3.0,633.99,2.0,7.0,1319.91
14796,17.0,12.0,3222.66,0.0,15.0,6945.11
14798,37.0,5.0,550.5699999999999,52.0,3.0,173.74
14800,18.0,7.0,4068.14,47.0,10.0,3111.94
14803,,0.0,0.0,161.0,3.0,845.55
14805,60.0,3.0,536.15,14.0,4.0,546.4
14808,,0.0,0.0,39.0,8.0,2718.6
14810,25.0,3.0,446.59,40.0,10.0,1907.44
14813,25.0,4.0,888.91,,0.0,0.0
14817,51.0,5.0,2599.52,199.0,2.0,1010.34
14818,114.0,3.0,495.76,73.0,3.0,657.8
14819,150.0,2.0,184.34,63.0,2.0,272.07
14820,36.0,5.0,767.47,20.0,4.0,507.29
14821,22.0,7.0,1230.15,,0.0,0.0
14823,,0.0,0.0,179.0,3.0,321.43
14824,35.0,6.0,2895.2000000000003,9.0,4.0,1127.71
14825,14.0,14.0,2910.5,3.0,10.0,1824.5800000000002
14828,44.0,10.0,7699.7,196.0,3.0,2139.76
14829,16.0,5.0,1143.65,28.0,2.0,312.21999999999997
14831,336.0,3.0,1676.57,,0.0,0.0
14834,63.0,1.0,485.86,17.0,6.0,1720.3
14836,,0.0,0.0,9.0,3.0,102.44999999999999
14837,98.0,5.0,1810.82,89.0,4.0,1649.5
14839,74.0,3.0,915.28,,0.0,0.0
14841,14.0,9.0,4262.4,52.0,5.0,2900.6
14842,,0.0,0.0,43.0,4.0,2824.69
14844,86.0,6.0,3512.62,63.0,4.0,3189.81
14847,63.0,2.0,1039.55,148.0,1.0,309.4
14849,14.0,23.0,8043.96,21.0,20.0,7363.650000000001
14850,73.0,6.0,1445.21,311.0,1.0,325.75
14851,286.0,1.0,318.06,22.0,2.0,511.35
14852,80.0,12.0,3295.7400000000002,57.0,6.0,2836.69
14853,79.0,3.0,901.0699999999999,23.0,2.0,475.8
14854,46.0,4.0,1563.03,77.0,7.0,2740.03
14855,130.0,5.0,5874.65,118.0,2.0,645.65
14856,,0.0,0.0,35.0,3.0,1290.53
14857,98.0,5.0,2478.73,59.0,2.0,1173.12
14859,210.0,1.0,351.9,12.0,4.0,1353.74
14861,36.0,9.0,1254.94,51.0,1.0,125.79
14865,28.0,3.0,77.52000000000001,6.0,1.0,15.0
14866,22.0,7.0,6450.32,10.0,10.0,14249.72
14867,51.0,13.0,2241.78,185.0,3.0,710.28
14868,36.0,4.0,1230.42,2.0,8.0,2953.59
14869,44.0,4.0,2056.69,8.0,2.0,721.45
14870,69.0,5.0,1511.7,261.0,1.0,327.25
14871,16.0,6.0,847.84,2.0,3.0,380.33
14872,139.0,3.0,816.6,,0.0,0.0
14875,97.0,1.0,1397.08,107.0,2.0,1465.3200000000002
14878,14.0,17.0,2922.42,12.0,8.0,1154.08
14880,,0.0,0.0,76.0,3.0,690.59
14882,46.0,12.0,2956.9500000000003,26.0,2.0,589.7
14883,,0.0,0.0,18.0,6.0,761.59
14885,83.0,2.0,832.8,131.0,1.0,765.3199999999999
14890,274.0,2.0,691.6,253.0,1.0,125.65
14891,72.0,2.0,552.35,147.0,2.0,554.38
14893,273.0,1.0,571.76,9.0,2.0,1237.8500000000001
14894,99.0,2.0,837.0600000000001,84.0,1.0,655.75
14895,39.0,18.0,13980.83,7.0,20.0,11138.710000000001
14896,21.0,7.0,1614.45,204.0,1.0,211.55
14897,65.0,4.0,1774.16,7.0,4.0,1366.38
14898,27.0,9.0,2195.14,22.0,5.0,1170.81
14901,16.0,6.0,994.76,10.0,6.0,924.24
14902,51.0,2.0,702.96,25.0,1.0,332.66
14903,,0.0,0.0,20.0,5.0,2795.33
14904,64.0,2.0,605.05,1.0,2.0,1025.44
14905,30.0,6.0,1355.24,157.0,2.0,616.15
14907,16.0,12.0,3007.31,2.0,4.0,2540.41
14909,93.0,3.0,1404.68,,0.0,0.0
14910,,0.0,0.0,2.0,4.0,434.35
14911,7.0,188.0,143578.9,0.0,185.0,128673.89
14912,57.0,3.0,981.7299999999999,16.0,2.0,867.85
14913,15.0,5.0,3146.57,35.0,3.0,926.56
14915,31.0,9.0,1503.77,90.0,2.0,307.48
14916,87.0,4.0,1773.97,70.0,4.0,1268.98
14918,60.0,7.0,4345.66,115.0,2.0,1610.15
14920,221.0,1.0,629.4,212.0,2.0,977.77
14924,266.0,2.0,620.96,245.0,1.0,310.05
14930,126.0,3.0,2873.77,108.0,3.0,2362.96
14931,,0.0,0.0,4.0,4.0,864.6800000000001
14933,99.0,4.0,1770.0,,0.0,0.0
14934,34.0,3.0,1512.56,81.0,2.0,1890.94
14936,46.0,4.0,4273.79,33.0,8.0,8137.02
14937,,0.0,0.0,56.0,3.0,1621.88
14942,57.0,4.0,746.56,,0.0,0.0
14944,45.0,7.0,3784.42,29.0,12.0,5900.25
14947,44.0,4.0,758.97,71.0,2.0,290.82
14948,,0.0,0.0,22.0,6.0,1101.97
14949,125.0,4.0,515.0,,0.0,0.0
14952,20.0,22.0,10216.02,59.0,10.0,7413.33
14953,74.0,3.0,683.15,24.0,1.0,285.67
14958,251.0,3.0,458.26,146.0,3.0,483.72999999999996
14959,,0.0,0.0,63.0,4.0,695.42
14961,16.0,15.0,10548.17,10.0,7.0,5861.9800000000005
14962,195.0,3.0,240.21000000000004,270.0,1.0,126.7
14963,35.0,7.0,1651.23,9.0,5.0,1472.34
14966,43.0,5.0,881.24,14.0,1.0,183.02
14967,97.0,5.0,1518.81,49.0,1.0,463.8
14970,65.0,8.0,3327.29,67.0,4.0,1592.06
14971,,0.0,0.0,34.0,3.0,1097.98
14973,,0.0,0.0,106.0,3.0,1314.45
14976,,0.0,0.0,56.0,6.0,774.86
14978,86.0,5.0,1190.82,71.0,5.0,1921.3700000000001
14984,44.0,4.0,1058.1399999999999,18.0,2.0,202.37
14987,21.0,7.0,1387.4499999999998,15.0,1.0,163.2
14988,36.0,6.0,1704.11,211.0,1.0,334.54
14994,38.0,5.0,942.77,,0.0,0.0
14997,311.0,1.0,230.4,45.0,3.0,546.1999999999999
14998,84.0,2.0,338.31,169.0,2.0,414.87
15002,23.0,6.0,3127.9700000000003,115.0,3.0,1010.11
15003,129.0,6.0,1027.03,,0.0,0.0
15005,15.0,30.0,7929.32,15.0,26.0,5823.26
15009,,0.0,0.0,11.0,3.0,1259.43
15012,29.0,2.0,429.78,53.0,1.0,216.48
15013,143.0,10.0,1610.82,,0.0,0.0
15015,157.0,13.0,2344.47,,0.0,0.0
15016,49.0,4.0,450.85,172.0,1.0,170.04
15018,23.0,1.0,111.25,38.0,2.0,384.96
15021,22.0,4.0,826.91,8.0,8.0,1673.68
15022,333.0,1.0,281.05,11.0,4.0,852.39
15023,25.0,10.0,5283.39,2.0,10.0,6272.11
15024,23.0,8.0,2414.18,9.0,8.0,1145.21
15026,31.0,2.0,579.89,79.0,3.0,464.2
15027,51.0,6.0,2129.45,30.0,4.0,1066.1499999999999
15028,24.0,3.0,521.78,7.0,3.0,441.16
15030,36.0,6.0,1461.63,71.0,2.0,518.28
15031,50.0,10.0,2449.75,3.0,4.0,653.19
15032,22.0,7.0,8821.55,255.0,1.0,2188.5
15033,,0.0,0.0,4.0,10.0,2553.88
15034,9.0,7.0,4777.44,15.0,7.0,3453.76
15036,,0.0,0.0,71.0,3.0,429.56
15038,25.0,4.0,579.67,58.0,5.0,566.86
15039,16.0,48.0,20666.55,9.0,45.0,18474.93
15043,119.0,5.0,2318.3199999999997,30.0,1.0,537.0
15044,8.0,19.0,10223.83,18.0,13.0,5545.18
15046,81.0,10.0,2533.37,8.0,15.0,5071.47
15048,24.0,1.0,98.7,64.0,3.0,282.3
15050,77.0,2.0,2349.5,24.0,3.0,1737.69
15051,35.0,6.0,2543.55,22.0,3.0,1383.3600000000001
15053,,0.0,0.0,4.0,3.0,693.95
15055,130.0,3.0,549.12,,0.0,0.0
15057,99.0,3.0,1766.46,274.0,2.0,1489.5
15058,32.0,5.0,1285.04,24.0,11.0,2102.54
15059,32.0,10.0,2152.68,40.0,9.0,1337.72
15060,,0.0,0.0,7.0,4.0,293.0
15061,15.0,91.0,91804.09,3.0,36.0,34583.479999999996
15062,15.0,5.0,1806.8400000000001,70.0,3.0,778.78
15064,66.0,4.0,1154.41,,0.0,0.0
15065,66.0,1.0,168.73,37.0,4.0,3158.13
15067,69.0,2.0,2118.12,77.0,3.0,1744.76
15068,74.0,2.0,621.54,45.0,2.0,553.36
15070,28.0,3.0,737.0500000000001,,0.0,0.0
15071,42.0,2.0,473.49,93.0,2.0,982.07
15073,56.0,5.0,1744.61,9.0,3.0,1043.41
15074,85.0,2.0,817.46,104.0,1.0,735.67
